Region,Date,Recoveries,Cases,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated
23,8/6/2020,7682,8946,123,-1,6,44,-7,-30,0,0,0,0
23,8/7/2020,7776,9061,126,-7,4,32,-9,-31,1,0,0,0
23,8/8/2020,7865,9173,128,-14,-3,43,-6,-22,-3,0,0,0
23,8/9/2020,8054,9278,129,-9,4,70,5,-5,-6,0,0,0
23,8/10/2020,8096,9375,131,-3,8,40,-7,-30,1,0,0,0
23,8/11/2020,8158,9465,132,-1,8,49,-3,-30,1,0,0,0
23,8/12/2020,8228,9552,134,1,8,42,-6,-30,1,0,0,0
23,8/13/2020,8269,9642,136,3,10,43,-4,-30,0,0,0,0
23,8/14/2020,8320,9730,138,-1,9,46,-3,-30,0,0,0,0
23,8/15/2020,8398,9817,141,-5,5,77,5,-20,-5,0,0,0
23,8/16/2020,8416,9903,143,1,11,101,15,-3,-7,0,0,0
23,8/17/2020,8436,9991,143,1,9,52,-1,-30,1,0,0,0
23,8/18/2020,8488,10075,145,0,8,47,-2,-28,1,0,0,0
23,8/19/2020,8556,10161,148,0,8,41,-3,-29,1,0,0,0
23,8/20/2020,8620,10245,151,0,7,41,-3,-29,0,0,0,0
23,8/21/2020,8663,10334,154,-3,7,34,-4,-29,1,0,0,0
23,8/22/2020,8758,10422,157,-8,0,55,1,-20,-3,0,0,0
23,8/23/2020,8851,10507,160,0,10,100,15,-3,-7,0,0,0
23,8/24/2020,8901,10595,163,0,7,45,-2,-29,1,0,0,0
23,8/25/2020,8966,10681,166,3,11,52,3,-28,0,0,0,0
23,8/26/2020,9017,10771,169,5,9,47,1,-27,0,0,0,0
23,8/27/2020,9085,10857,172,4,8,40,1,-28,0,0,0,0
23,8/28/2020,9134,10941,174,1,9,44,0,-28,0,0,0,0
23,8/29/2020,9208,11031,176,-2,5,72,7,-20,-4,0,0,0
23,8/30/2020,9242,11121,177,6,14,97,19,-3,-7,0,0,0
23,8/31/2020,9270,11208,182,9,17,52,6,-28,0,0,0,0
23,9/1/2020,9313,11294,185,8,18,51,9,-29,0,0,0,0
23,9/2/2020,9377,11382,187,-1,9,36,3,-28,0,0,0,0
23,9/3/2020,9414,11472,187,-3,7,36,1,-28,-1,0,0,0
23,9/4/2020,9484,11564,189,-6,6,42,1,-28,-1,0,0,0
23,9/5/2020,9540,11654,191,-15,-3,27,-3,-22,-2,0,0,0
23,9/6/2020,9570,11747,193,-10,2,10,-2,-12,-2,0,0,0
23,9/7/2020,9591,11838,194,-4,6,30,1,-29,1,0,0,0
23,9/8/2020,9659,11930,196,-5,6,26,2,-28,0,0,0,0
23,9/9/2020,9696,12020,202,-1,9,43,2,-26,0,0,0,0
23,9/10/2020,9743,12107,205,3,11,54,6,-26,-2,0,0,0
23,9/11/2020,9787,12195,209,-2,8,58,1,-29,-1,0,0,0
23,9/12/2020,9839,12285,215,-6,2,74,4,-22,-5,0,0,0
23,9/13/2020,9862,12377,220,-3,7,100,13,-6,-8,0,0,0
23,9/14/2020,9894,12469,224,-4,6,39,-2,-27,1,0,0,0
23,9/15/2020,9952,12563,228,0,11,37,6,-21,-1,0,0,0
23,9/16/2020,10017,12658,229,-1,8,44,3,-22,0,0,0,0
23,9/17/2020,10069,12751,231,-1,7,43,4,-22,-1,0,0,0
23,9/18/2020,10120,12843,235,-3,5,45,2,-23,-1,0,0,0
23,9/19/2020,10164,12937,241,-2,4,57,6,-16,-3,0,0,0
23,9/20/2020,10186,13031,244,3,10,113,17,-8,-5,0,0,0
23,9/21/2020,10202,13123,246,-3,7,40,2,-22,1,0,0,0
23,9/22/2020,10247,13219,251,-2,7,31,4,-21,1,0,0,0
23,9/23/2020,10294,13313,256,-5,6,39,4,-19,1,0,0,0
23,9/24/2020,10330,13408,262,-4,6,38,4,-19,1,0,0,0
23,9/25/2020,10371,13501,265,-6,7,36,3,-19,0,0,0,0
23,9/26/2020,10406,13596,271,-8,2,56,6,-12,-2,0,0,0
23,9/27/2020,10419,13694,272,-3,7,113,18,-7,-5,0,0,0
23,9/28/2020,10443,13790,273,-10,4,30,0,-18,2,0,0,0
23,9/29/2020,10477,13888,277,-7,7,30,7,-17,1,0,0,0
23,9/30/2020,10519,13987,278,-8,6,20,5,-18,1,0,0,0
23,10/1/2020,10552,14083,282,-7,8,15,2,-17,1,0,0,0
23,10/2/2020,10590,14184,287,-6,9,33,8,-17,1,0,0,0
23,10/3/2020,10635,14290,289,-4,6,73,14,-15,-2,0,0,0
23,10/4/2020,10652,14387,291,0,11,110,25,-9,-4,0,0,0
23,10/5/2020,10664,14482,293,-9,7,33,9,-18,1,0,0,0
23,10/6/2020,10696,14578,297,-8,7,31,10,-18,1,0,0,0
23,10/7/2020,10739,14676,301,-7,7,24,7,-17,1,0,0,0
23,10/8/2020,10777,14775,305,-6,6,30,9,-17,1,0,0,0
23,10/9/2020,10804,14877,309,-7,8,33,8,-17,1,0,0,0
23,10/10/2020,10852,14980,314,-7,3,65,12,-10,-2,0,0,0
23,10/11/2020,10872,15085,318,-5,7,93,18,-8,-4,0,0,0
23,10/12/2020,10890,15187,322,-9,6,23,5,-17,2,0,0,0
23,10/13/2020,10923,15285,327,-8,7,20,9,-16,2,0,0,0
23,10/14/2020,10965,15389,332,-7,7,26,7,-16,2,0,0,0
23,10/15/2020,11009,15495,336,-4,10,28,9,-16,1,0,0,0
23,10/16/2020,11055,15599,339,-7,10,33,7,-17,1,0,0,0
23,10/17/2020,11098,15701,343,-6,4,68,12,-12,-3,0,0,0
23,10/18/2020,11117,15807,348,-6,6,70,15,-9,-4,0,0,0
23,10/19/2020,11133,15909,353,-16,-1,-16,-2,-18,4,0,0,0
23,10/20/2020,11169,15934,358,-9,6,-1,3,-16,3,0,0,0
23,10/21/2020,11218,16055,363,-8,6,14,5,-15,2,0,0,0
23,10/22/2020,11257,16237,368,-7,5,17,6,-15,2,0,0,0
23,10/23/2020,11304,16349,373,-7,9,26,6,-15,2,0,0,0
23,10/24/2020,11359,16473,379,-3,8,62,13,-9,-2,0,0,0
23,10/25/2020,11383,16603,385,-3,11,92,18,-7,-3,0,0,0
23,10/26/2020,11411,16734,391,-12,2,14,3,-15,3,0,0,0
23,10/27/2020,11455,16854,395,-11,5,1,5,-15,2,0,0,0
23,10/28/2020,11512,16987,401,-7,5,18,4,-15,3,0,0,0
23,10/29/2020,11572,17119,407,-7,6,28,5,-14,2,0,0,0
23,10/30/2020,11623,17258,414,-10,6,18,2,-16,2,0,0,0
23,10/31/2020,11684,17393,421,-9,5,20,3,-13,0,0,0,0
23,11/1/2020,11710,17531,428,-16,-1,-5,-1,-13,0,0,0,0
23,11/2/2020,11745,17663,435,-13,0,-8,-5,-23,5,0,0,0
23,11/3/2020,11793,17793,441,-4,8,18,4,-23,3,0,0,0
23,11/4/2020,11846,17928,447,-5,1,8,-16,-60,13,0,0,0
23,11/5/2020,11876,18065,453,-9,0,5,-2,-24,3,0,0,0
23,11/6/2020,11921,18204,460,-12,0,-6,-6,-25,4,0,0,0
23,11/7/2020,11977,18344,467,-13,-1,3,-1,-19,1,0,0,0
23,11/8/2020,12034,18487,472,-7,5,55,13,-9,-2,0,0,0
23,11/9/2020,12092,18631,478,-14,1,-2,-3,-15,4,0,0,0
23,11/10/2020,12150,18777,484,-11,4,-5,-1,-14,3,0,0,0
23,11/11/2020,12210,18927,486,-9,3,3,-1,-14,3,0,0,0
23,11/12/2020,12265,19080,491,-8,5,7,1,-14,3,0,0,0
23,11/13/2020,12328,19234,496,-9,7,-1,-2,-14,3,0,0,0
23,11/14/2020,12387,19390,501,-7,5,21,4,-8,1,0,0,0
23,11/15/2020,12456,19548,506,-5,9,34,9,-7,-1,0,0,0
23,11/16/2020,12532,19708,511,-16,-1,-18,-6,-15,5,0,0,0
23,11/17/2020,12655,19869,516,-13,2,-13,-3,-13,4,0,0,0
23,11/18/2020,12829,20035,521,-13,0,-12,-5,-14,4,0,0,0
23,11/19/2020,13065,20204,527,-12,0,-13,-4,-14,4,0,0,0
23,11/20/2020,13335,20376,533,-13,2,-10,-5,-14,4,0,0,0
23,11/21/2020,13565,20550,539,-10,2,-4,-3,-9,2,0,0,0
23,11/22/2020,13796,20726,545,-16,-1,-19,-5,-11,2,0,0,0
23,11/23/2020,14018,20899,552,-16,0,-15,-6,-14,4,0,0,0
23,11/24/2020,14224,21062,559,-15,-3,-22,-5,-14,4,0,0,0
23,11/25/2020,14393,21229,566,-10,4,-2,-4,-13,4,0,0,0
23,11/26/2020,14491,21399,573,-11,3,-9,-4,-13,4,0,0,0
23,11/27/2020,14601,21573,579,-9,5,4,-2,-13,3,0,0,0
23,11/28/2020,14736,21751,587,-9,4,12,0,-7,1,0,0,0
23,11/29/2020,14811,21923,593,-7,8,43,6,-6,-1,0,0,0
23,11/30/2020,14964,22089,599,-17,-2,-17,-9,-14,5,0,0,0
23,12/1/2020,15155,22252,606,-15,1,-13,-5,-13,4,0,0,0
23,12/2/2020,15266,22419,614,-14,-1,-14,-9,-14,5,0,0,0
23,12/3/2020,15407,22589,620,-13,2,-6,-6,-14,4,0,0,0
23,12/4/2020,15504,22763,627,-14,3,-5,-7,-14,4,0,0,0
23,12/5/2020,15594,22933,636,-13,1,1,-7,-9,2,0,0,0
23,12/6/2020,15695,23105,643,-16,0,-20,-11,-10,2,0,0,0
23,12/7/2020,15772,23284,651,-20,-4,-19,-15,-16,5,0,0,0
23,12/8/2020,15887,23459,660,-16,0,-22,-10,-14,5,0,0,0
23,12/9/2020,15994,23636,668,-17,-2,-20,-11,-14,5,0,0,0
23,12/10/2020,16108,23816,675,-12,3,2,-4,-14,4,0,0,0
23,12/11/2020,16237,24003,684,-15,2,-12,-9,-15,4,0,0,0
23,12/12/2020,16359,24191,694,-11,5,13,-5,-7,2,0,0,0
23,12/13/2020,16464,24375,703,-9,7,23,-1,-8,1,0,0,0
23,12/14/2020,16579,24555,713,-17,0,-3,-8,-15,5,0,0,0
23,12/15/2020,16711,24736,724,-12,6,-4,-3,-14,4,0,0,0
23,12/16/2020,16845,24922,737,-14,1,-11,-7,-14,5,0,0,0
23,12/17/2020,16987,25107,750,-10,2,-2,-4,-14,4,0,0,0
23,12/18/2020,17122,25294,762,-13,3,-6,-8,-14,4,0,0,0
23,12/19/2020,17241,25482,773,-10,5,2,-4,-6,2,0,0,0
23,12/20/2020,17344,25669,785,-7,9,25,1,-6,1,0,0,0
23,12/21/2020,17450,25849,795,-18,-1,-10,-5,-16,6,0,0,0
23,12/22/2020,17572,26036,809,-13,3,-21,-5,-15,5,0,0,0
23,12/23/2020,17696,26224,822,-11,5,7,11,-14,4,0,0,0
23,12/24/2020,17811,26409,836,-5,7,-3,1,-14,3,0,0,0
23,12/25/2020,17934,26595,849,-8,7,1,0,-14,4,0,0,0
23,12/26/2020,18075,26785,862,-4,11,27,7,-4,1,0,0,0
23,12/27/2020,18180,26972,876,-3,15,-1,7,0,1,0,0,0
23,12/28/2020,18273,27153,888,1,14,7,3,-23,4,0,0,0
23,12/29/2020,18397,27343,901,9,26,12,11,-25,2,0,0,0
23,12/30/2020,18527,27535,915,14,40,14,10,-31,3,0,0,0
23,12/31/2020,18667,27729,930,-15,17,-14,-22,-67,14,0,0,0
23,1/1/2021,18783,27922,946,-58,-54,30,-52,-86,21,0,0,0
23,1/2/2021,18889,28108,961,-34,-33,31,-26,-61,7,0,0,0
23,1/3/2021,19003,28292,977,-21,-16,25,-8,-29,1,0,0,0
23,1/4/2021,19103,28479,992,-13,-12,16,-24,-68,13,0,0,0
23,1/5/2021,19215,28663,1006,-13,-10,-10,-25,-65,13,0,0,0
23,1/6/2021,19387,28850,1021,-20,-10,-16,-28,-66,13,7165,807,0
23,1/7/2021,19547,29035,1037,-20,-19,34,-30,-75,15,7165,807,0
23,1/8/2021,19699,29219,1051,-21,-16,6,-29,-64,15,7165,807,0
23,1/9/2021,19858,29407,1066,-24,-15,0,-18,-28,5,7165,807,0
23,1/10/2021,20034,29597,1082,-32,-16,-5,-13,-12,5,7165,807,0
23,1/11/2021,20182,29790,1097,-26,-9,-22,-14,-17,7,7165,807,0
23,1/12/2021,20365,29986,1113,-22,-7,-29,-14,-15,6,7165,807,0
23,1/13/2021,20525,30183,1128,-20,-4,-17,-15,-15,4,9800,2400,0
23,1/14/2021,20716,30378,1143,-21,-9,-19,-16,-18,3,9800,2400,0
23,1/15/2021,20899,30572,1161,-26,-10,-14,-12,-21,4,10426,3037,0
23,1/16/2021,21115,30769,1181,-23,-10,-14,-16,-18,3,10426,3037,0
23,1/17/2021,21368,30967,1200,-42,-23,-17,-25,-26,5,10426,3037,0
23,1/18/2021,21617,31167,1218,-30,-13,-20,-9,-25,6,10426,3037,0
23,1/19/2021,21894,31364,1238,-28,-11,-27,-12,-22,5,12695,3885,0
23,1/20/2021,22083,31562,1257,-26,-11,-20,-15,-21,6,12695,3885,0
23,1/21/2021,22251,31760,1275,-23,-10,-16,-13,-20,5,12695,3885,0
23,1/22/2021,22405,31959,1294,-21,-6,-3,-10,-18,4,12695,3885,0
23,1/23/2021,22624,32153,1315,-20,-7,11,-11,-12,2,18309,6000,0
23,1/24/2021,22866,32345,1335,-18,-5,12,-8,-12,1,18309,6000,0
23,1/25/2021,23116,32543,1354,-19,-3,6,-6,-17,3,18309,6000,0
23,1/26/2021,23376,32738,1374,-18,-3,-5,-6,-17,2,18309,6000,0
23,1/27/2021,23625,32932,1393,-18,-5,-3,-10,-17,3,21300,7000,0
23,1/28/2021,23902,33125,1412,-19,-7,-12,-12,-17,3,21300,7000,0
23,1/29/2021,24149,33314,1432,-18,-2,-4,-9,-16,2,31922,8007,0
23,1/30/2021,24394,33499,1451,-14,-1,19,-7,-12,1,31922,8007,0
23,1/31/2021,24652,33681,1469,-16,-3,12,-8,-11,0,31922,8007,0
23,2/1/2021,24907,33861,1488,-18,-3,1,-10,-16,3,31922,8007,0
23,2/2/2021,25180,34044,1506,-14,0,2,-5,-15,1,31922,8007,0
23,2/3/2021,25475,34229,1524,-14,-2,7,-7,-15,2,31922,8007,0
23,2/4/2021,25826,34411,1542,-13,-2,-1,-6,-16,1,31922,8007,0
23,2/5/2021,26105,34596,1560,-21,-6,-30,-13,-16,3,31922,8007,0
23,2/6/2021,26362,34779,1577,-24,-10,-25,-16,-14,3,31922,8007,0
23,2/7/2021,26659,34961,1594,-32,-15,-20,-9,-18,3,31922,8007,0
23,2/8/2021,26981,35142,1610,-31,-14,-42,-8,-20,6,48199,11000,0
23,2/9/2021,27302,35321,1627,-23,-6,-36,-6,-17,5,48199,11000,0
23,2/10/2021,27654,35497,1644,-11,3,-7,-4,-18,3,59715,11000,0
23,2/11/2021,28037,35671,1660,-7,6,15,2,-13,0,59715,11000,0
23,2/12/2021,28354,35844,1677,-13,4,1,-2,-14,1,71597,14297,0
23,2/13/2021,28738,36014,1694,-19,-4,-28,-15,-14,3,71597,14297,0
23,2/14/2021,29077,36181,1711,-16,-4,-17,-9,-15,3,71597,14297,0
23,2/15/2021,29412,36344,1728,-26,-6,-15,-7,-18,6,81000,14297,0
23,2/16/2021,29653,36511,1743,-27,-8,-23,-7,-19,6,84000,14297,0
23,2/17/2021,29932,36680,1759,-26,-7,-21,-7,-19,7,84000,14297,0
23,2/18/2021,30203,36849,1775,-19,-5,-28,-9,-19,6,84000,14297,0
23,2/19/2021,30542,37014,1791,-21,-4,-30,-12,-15,6,102009,14297,0
23,2/20/2021,30908,37176,1807,-16,1,5,5,61,-5,102009,14297,0
23,2/21/2021,31249,37340,1824,-6,7,7,3,-9,-1,102009,14297,0
23,2/22/2021,31586,37502,1838,-10,0,-38,-27,-64,14,102009,14297,0
23,2/23/2021,31836,37659,1854,-23,-13,-59,-37,-70,16,102009,14297,0
23,2/24/2021,32065,37815,1869,-28,-16,-41,-17,-16,6,115000,33700,0
23,2/25/2021,32274,37957,1885,-16,-2,-15,-4,-14,3,115000,33700,0
23,2/26/2021,32513,38117,1900,-16,3,-10,-3,-11,2,124237,35363,0
23,2/27/2021,32772,38275,1915,-10,2,12,-4,-7,1,124237,35363,0
23,2/28/2021,32993,38432,1929,-15,-3,-17,-9,-10,2,124237,35363,0
23,3/1/2021,33232,38582,1944,-16,0,-9,-4,-11,2,124237,35363,0
23,3/2/2021,33461,38722,1958,-11,5,-8,0,-11,1,136400,35363,0
23,3/3/2021,33682,38868,1973,-11,2,-12,-3,-12,2,136400,35363,0
23,3/4/2021,33910,39013,1987,-3,11,5,7,-10,0,136400,35363,0
23,3/5/2021,34115,39155,2000,-5,10,4,6,-9,0,136400,35363,0
23,3/6/2021,34267,39295,2014,-7,6,-1,0,-13,-1,136400,35363,0
23,3/7/2021,34388,39433,2028,4,16,31,11,-6,-4,136400,35363,0
23,3/8/2021,34506,39570,2042,-7,2,-24,-25,-73,12,136400,35363,0
23,3/9/2021,34618,39707,2056,-22,-7,-33,-7,-13,3,156700,72012,0
23,3/10/2021,34749,39837,2069,-14,1,-11,-3,-11,2,156700,72012,0
23,3/11/2021,34831,39966,2082,-23,-8,-24,-9,-13,3,156700,72012,0
23,3/12/2021,34922,40096,2095,-20,-2,-30,-9,-13,4,163595,93884,0
23,3/13/2021,35055,40223,2108,-10,5,8,-4,-8,1,163595,93884,0
23,3/14/2021,35193,40349,2121,-6,8,64,7,-7,-1,163595,93884,0
23,3/15/2021,35308,40472,2134,-11,7,10,2,-11,1,163595,93884,0
23,3/16/2021,35414,40597,2147,-13,4,-8,2,-11,1,163595,93884,0
23,3/17/2021,35561,40721,2159,-13,4,-5,1,-10,2,163595,93884,0
23,3/18/2021,35674,40847,2171,-8,6,-2,6,-10,1,163595,93884,0
23,3/19/2021,35849,40971,2183,-15,2,-10,-1,-11,2,168750,116494,0
23,3/20/2021,35943,41096,2195,-15,-1,-15,-8,-12,1,168750,116494,0
23,3/21/2021,36069,41219,2208,-7,6,21,7,-8,-1,168750,116494,0
23,3/22/2021,36183,41343,2221,-13,2,-4,-1,-19,2,168750,116494,0
23,3/23/2021,36297,41462,2233,-13,0,-23,-5,-21,3,168750,116494,0
23,3/24/2021,36477,41580,2244,-17,-5,-26,-8,-23,4,174900,116494,0
23,3/25/2021,36579,41699,2255,-7,4,-8,1,-21,2,177000,116494,0
23,3/26/2021,36673,41815,2266,-11,3,-9,-3,-21,3,180000,116494,0
23,3/27/2021,36758,41929,2277,-8,4,29,2,-17,-1,180000,116494,0
23,3/28/2021,36887,42042,2288,-12,0,4,3,-9,-1,180000,116494,0
23,3/29/2021,37006,42153,2299,-13,5,8,1,-11,1,180000,116494,0
23,3/30/2021,37134,42262,2310,-14,3,-12,1,-10,1,196500,116494,0
23,3/31/2021,37232,42369,2322,-8,8,24,7,-10,0,203566,116494,0
23,4/1/2021,37318,42479,2333,-7,8,25,7,-9,-1,203566,116494,0
23,4/2/2021,37406,42588,2345,-11,6,10,2,-9,0,203566,116494,0
23,4/3/2021,37482,42699,2357,-11,1,11,0,-8,-1,203566,116494,0
23,4/4/2021,37596,42808,2369,-9,5,34,7,-9,-2,203566,116494,0
23,4/5/2021,37716,42911,2380,-19,-2,-18,-6,-12,3,203566,116494,0
23,4/6/2021,37807,43018,2392,-10,7,7,5,-10,0,224600,116494,0
23,4/7/2021,37878,43122,2404,-5,9,42,9,-10,-1,233000,116494,0
23,4/8/2021,37967,43229,2415,-7,6,10,5,-10,-1,233000,116494,0
23,4/9/2021,38037,43338,2427,-16,1,-21,-1,-11,2,251875,164000,0
23,4/10/2021,38096,43445,2439,-8,6,-7,-4,-10,0,251875,164000,0
23,4/11/2021,38168,43550,2451,-11,3,-9,0,-11,0,251875,164000,0
23,4/12/2021,38244,43653,2463,-12,6,-4,0,-10,1,251875,164000,0
23,4/13/2021,38401,43754,2475,-10,8,-2,5,-9,0,283000,164000,0
23,4/14/2021,38469,43857,2487,-6,10,17,10,-10,0,292000,175000,0
23,4/15/2021,38579,43961,2498,-2,12,19,9,-11,-1,292000,175000,0
23,4/16/2021,38685,44064,2510,-12,4,-5,1,-10,1,311900,175000,0
23,4/17/2021,38755,44169,2521,-4,6,24,5,-8,-2,311900,175000,0
23,4/18/2021,38831,44272,2533,-6,8,28,9,-9,-2,311900,175000,0
23,4/19/2021,38923,44373,2544,-14,3,-9,0,-11,2,311900,175000,0
23,4/20/2021,39068,44472,2556,-9,8,1,6,-10,1,311900,175000,0
23,4/21/2021,39204,44572,2567,-5,10,32,9,-9,-1,345000,175000,0
23,4/22/2021,39298,44673,2578,-3,10,27,10,-9,-1,345000,175000,0
23,4/23/2021,39373,44773,2589,-3,12,42,13,-8,-2,363420,210680,0
23,4/24/2021,39462,44876,2601,-7,5,46,11,-8,-4,363420,210680,0
23,4/25/2021,39553,44978,2613,-8,5,4,8,-9,-3,363420,210680,0
23,4/26/2021,39650,45082,2625,-14,3,-11,0,-10,2,363420,210680,0
23,4/27/2021,39776,45183,2636,-5,10,14,11,-9,-1,400000,210680,0
23,4/28/2021,39855,45285,2647,-4,11,32,15,-9,-2,400000,210680,0
23,4/29/2021,39930,45389,2658,-3,12,26,15,-8,-2,400000,210680,0
23,4/30/2021,40025,45494,2669,3,23,44,27,-9,-4,408000,210680,0
23,5/1/2021,40126,45596,2681,-13,4,75,8,-39,-5,408000,210680,0
23,5/2/2021,40202,45696,2693,-20,-9,128,13,-28,-8,408000,210680,0
23,5/3/2021,40271,45788,2705,-10,-5,54,-13,-67,3,408000,210680,0
23,5/4/2021,40361,45883,2717,-8,-1,-6,-8,-45,5,408000,210680,0
23,5/5/2021,40459,45981,2728,-1,5,40,1,-43,2,408000,210680,0
23,5/6/2021,40546,46081,2740,-2,5,42,0,-43,2,415000,210680,0
23,5/7/2021,40634,46176,2751,-7,3,35,-2,-44,3,415000,210680,0
23,5/8/2021,40742,46273,2763,-14,-3,76,6,-28,-6,420000,210680,0
23,5/9/2021,40857,46365,2774,-23,-11,25,-7,-26,-2,420000,210680,0
23,5/10/2021,40976,46458,2786,-16,-6,-10,-20,-66,8,445000,210680,0
23,5/11/2021,41111,46549,2798,-29,-18,-58,-23,-41,10,445000,210680,0
23,5/12/2021,41230,46643,2810,-5,12,21,15,-8,-1,445000,210680,0
23,5/13/2021,41351,46738,2821,1,16,47,18,-11,-2,452000,210680,0
23,5/14/2021,41530,46834,2832,-3,16,44,15,-6,-2,464892,210680,0
23,5/15/2021,41659,46928,2844,0,14,91,18,-7,-5,464892,210680,0
23,5/16/2021,41774,47021,2856,1,17,112,25,-5,-6,464892,210680,0
23,5/17/2021,41893,47112,2866,-8,10,12,9,-8,-1,464892,210680,0
23,5/18/2021,42044,47202,2877,-5,12,14,11,-7,-1,464892,210680,0
23,5/19/2021,42176,47294,2887,-3,12,10,9,-8,0,464892,210680,0
23,5/20/2021,42320,47387,2898,4,19,46,12,-8,-3,505827,210680,0
23,5/21/2021,42454,47482,2910,1,17,40,14,-8,-2,505827,210680,0
23,5/22/2021,42600,47579,2922,-8,6,16,5,-8,-3,505827,210680,0
23,5/23/2021,42685,47674,2934,0,16,92,18,-4,-5,505827,210680,0
23,5/24/2021,42762,47767,2945,-5,11,22,7,-17,0,505827,210680,0
23,5/25/2021,42860,47858,2957,-1,15,25,11,-16,-1,505827,210680,0
23,5/26/2021,42956,47951,2968,2,17,46,14,-16,-1,505827,210680,0
23,5/27/2021,43060,48045,2980,5,17,47,15,-16,-2,505827,210680,0
23,5/28/2021,43167,48141,2991,1,16,46,14,-15,-2,550548,428231,0
23,5/29/2021,43275,48237,3003,-4,9,59,12,-16,-5,550548,428231,0
23,5/30/2021,43345,48331,3015,0,13,80,17,-4,-5,550548,428231,0
23,5/31/2021,43419,48426,3026,-1,15,39,9,-16,-1,550548,428231,0
23,6/1/2021,43524,48523,3038,3,17,46,14,-17,-1,550548,428231,0
23,6/2/2021,43625,48621,3049,0,14,24,8,-18,0,570000,428231,0
23,6/3/2021,43728,48717,3061,2,13,15,9,-17,0,570000,428231,0
23,6/4/2021,43811,48813,3072,-7,6,-6,3,-17,1,570000,428231,0
23,6/5/2021,43889,48910,3084,-4,10,36,5,-18,-2,570000,428231,0
23,6/6/2021,43942,49007,3095,-2,13,72,16,-5,-4,600000,428231,0
23,6/7/2021,43993,49103,3107,-3,12,20,6,-19,1,600000,428231,0
23,6/8/2021,44081,49201,3118,2,16,33,12,-18,-1,600000,428231,0
23,6/9/2021,44168,49297,3130,2,16,43,13,-18,-1,600000,428231,0
23,6/10/2021,44245,49395,3140,7,19,39,16,-17,-2,600000,428231,0
23,6/11/2021,44321,49495,3152,3,18,35,20,-18,-3,700000,500000,0
23,6/12/2021,44395,49597,3163,-5,6,80,12,-30,-6,700000,500000,0
23,6/13/2021,44447,49701,3175,-2,10,108,21,-10,-8,700000,500000,0
23,6/14/2021,44497,49806,3186,-3,10,39,-4,-60,4,700000,500000,0
23,6/15/2021,44548,49911,3198,1,17,21,13,-20,-1,700000,500000,0
23,6/16/2021,44606,50011,3209,3,15,25,11,-21,0,700000,500000,0
23,6/17/2021,44663,50116,3221,4,15,27,12,-21,-1,700000,500000,0
23,6/18/2021,44726,50225,3232,0,13,41,11,-21,-2,700000,500000,0
23,6/19/2021,44793,50336,3244,-7,6,58,10,-20,-5,700000,500000,0
23,6/20/2021,44845,50452,3256,-3,11,91,20,-8,-7,700000,500000,0
23,6/21/2021,44896,50565,3268,-4,10,24,6,-23,-1,700000,500000,0
23,6/22/2021,44952,50683,3281,-1,13,21,9,-22,-1,700000,500000,0
23,6/23/2021,45009,50803,3296,0,13,26,10,-23,-1,700000,500000,0
23,6/24/2021,45064,50926,3313,-1,10,14,11,-23,-1,700000,500000,0
23,6/25/2021,45120,51056,3332,-4,10,7,7,-22,-1,735599,572368,0
23,6/26/2021,45179,51195,3353,-11,0,12,-3,-23,-1,735599,572368,0
23,6/27/2021,45229,51346,3368,-1,13,87,22,-6,-6,735599,572368,0
23,6/28/2021,45280,51513,3382,-4,9,13,7,-24,-1,780000,572368,0
23,6/29/2021,45335,51689,3400,-3,10,10,8,-23,-1,780000,572368,0
23,6/30/2021,45391,51873,3420,0,13,29,11,-24,-3,800000,572368,0
23,7/1/2021,45445,52063,3440,2,13,25,13,-24,-2,800000,572368,0
23,7/2/2021,45497,52265,3461,-5,10,17,7,-24,-1,812296,599754,0
23,7/3/2021,45554,52476,3482,-13,0,37,3,-25,-4,812296,599754,0
23,7/4/2021,45605,52689,3504,-10,7,41,12,-10,-6,812296,599754,0
23,7/5/2021,45655,52903,3527,-10,2,-15,1,-27,2,812296,599754,0
23,7/6/2021,45713,53112,3550,1,15,25,9,-25,0,812296,599754,0
23,7/7/2021,45770,53322,3572,-1,12,19,8,-26,1,812296,599754,0
23,7/8/2021,45825,53534,3595,4,14,34,12,-25,-1,1012140,599754,0
23,7/9/2021,45884,53748,3618,-2,12,27,7,-26,-1,1048750,599754,0
23,7/10/2021,45940,53965,3640,-9,4,50,8,-26,-4,1048750,599754,0
23,7/11/2021,45991,54185,3661,-6,10,72,18,-9,-7,1048750,599754,0
23,7/12/2021,46043,54404,3682,-5,10,21,4,-28,0,1048750,599754,0
23,7/13/2021,46105,54615,3706,-2,13,14,7,-28,0,1100000,599754,0
23,7/14/2021,46164,54841,3730,0,13,22,7,-28,0,1100000,599754,0
23,7/15/2021,46229,55070,3755,2,15,25,8,-27,-1,1200000,599754,0
23,7/16/2021,46292,55302,3780,-5,9,16,5,-28,0,1211310,714770,0
23,7/17/2021,46361,55534,3806,-14,0,29,1,-27,-4,1211310,714770,0
23,7/18/2021,46411,55765,3832,-12,6,49,12,-10,-6,1211310,714770,0
23,7/19/2021,46464,55998,3857,-9,7,6,0,-30,1,1211310,714770,0
23,7/20/2021,46522,56237,3884,-7,8,-1,1,-30,1,1211310,714770,0
